"","date","base_date","month","year","data","res_1","res_2","res_3","res_4","res_5","res_6","res_7","res_8","res_9","res_10","total_res","current_res","upper_weber","upper_ogden","lower","trigger_deficit","moderate","severe","extreme","trigger_category"
"590",1989-06-01,1989-06-01,"6",1989,"base",7600.000001,60000,71958.47442,20020,29754.37993,6870,94829.23303,202275.0506,NA,NA,493307.137981,493307.137981,189332.854351,101699.23303,202275.0506,0,0,0,0,"None"
"591",1990-06-01,1990-06-01,"6",1990,"base",7600.000001,60000,73940,20020,23988.49404,6870,29935.07829,189504.3712,NA,NA,411857.943531,411857.943531,185548.494041,36805.07829,189504.3712,0,0,0,0,"None"
"592",1991-06-01,1991-06-01,"6",1991,"base",7600.000003,69892.79715,59810.94142,20020,12783.91182,6870,59339.81912,173980.2967,NA,NA,410297.766213,410297.766213,170107.650393,66209.81912,173980.2967,0,0,0,0,"None"
"593",1992-06-01,1992-06-01,"6",1992,"base",7600,68488.79715,66485.9413,18620.78358,7088.99339,4633.300631,25175.94157,184755.5686,NA,NA,382849.326221,382849.326221,168284.51542,29809.242201,184755.5686,0,0,0,0,"None"
"594",1993-06-01,1993-06-01,"6",1993,"base",7600.000004,60000.00002,73940,20020,31246.43273,6870,110150,202275.0506,NA,NA,512101.483354,512101.483354,192806.432754,117020,202275.0506,0,0,0,0,"None"
"595",1994-06-01,1994-06-01,"6",1994,"base",7600,60000,73940,20020,25348.07065,6870,110150,202275.0506,NA,NA,506203.12125,506203.12125,186908.07065,117020,202275.0506,0,0,0,0,"None"
"596",1995-06-01,1995-06-01,"6",1995,"base",7600.000003,60000.00001,73940,20020,31099.86907,6870,109889.6272,202274.8517,NA,NA,511694.347983,511694.347983,192659.869083,116759.6272,202274.8517,0,0,0,0,"None"
"597",1996-06-01,1996-06-01,"6",1996,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"598",1997-06-01,1997-06-01,"6",1997,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"599",1998-06-01,1998-06-01,"6",1998,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"600",1999-06-01,1999-06-01,"6",1999,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"601",2000-06-01,2000-06-01,"6",2000,"base",7600,60000,73940,20020,34756.99513,6870,92577.4208,202275.0506,NA,NA,498039.46653,498039.46653,196316.99513,99447.4208,202275.0506,0,0,0,0,"None"
"602",2001-06-01,2001-06-01,"6",2001,"base",7600.000003,73180.79715,52770.47584,20020,21228.60961,6870,58707.51196,202275.0506,NA,NA,442652.445163,442652.445163,174799.882603,65577.51196,202275.0506,0,0,0,0,"None"
"603",2002-06-01,2002-06-01,"6",2002,"base",7600.000003,46181.39214,49161.863,20020,16054.74652,6870,77074.96753,169121.4533,NA,NA,392084.422493,392084.422493,139018.001663,83944.96753,169121.4533,0,0,0,0,"None"
"604",2003-06-01,2003-06-01,"6",2003,"base",7600.000003,39463.72409,49024.26363,18733.27314,11438.46442,6870,44304.37542,202275.0506,NA,NA,379709.151303,379709.151303,126259.725283,51174.37542,202275.0506,290.848697000009,290.848697000009,0,0,"Moderate"
"605",2004-06-01,2004-06-01,"6",2004,"base",7600,53696.96897,49093.70958,18141.05405,16934.63803,6870,72005.98848,202273.2833,NA,NA,426615.64241,426615.64241,145466.37063,78875.98848,202273.2833,0,0,0,0,"None"
"606",2005-06-01,2005-06-01,"6",2005,"base",7600.000001,60000,73940,20020,33014.29132,6870,110150,202275.0506,NA,NA,513869.341921,513869.341921,194574.291321,117020,202275.0506,0,0,0,0,"None"
"607",2006-06-01,2006-06-01,"6",2006,"base",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"608",2007-06-01,2007-06-01,"6",2007,"base",7600,60000,73940,20020,38470.22314,6870,101027.3185,202275.0506,NA,NA,510202.59224,510202.59224,200030.22314,107897.3185,202275.0506,0,0,0,0,"None"
"609",2008-06-01,2008-06-01,"6",2008,"base",7600.000005,71605.79715,68251.16819,20020,36456.65184,6870.000003,84346.82742,202275.0506,NA,NA,497425.495208,497425.495208,203933.617185,91216.827423,202275.0506,0,0,0,0,"None"
"610",2009-06-01,2009-06-01,"6",2009,"base",7600,60000,73940,20020,36058.94322,6870,92957.14658,202275.0506,NA,NA,499721.1404,499721.1404,197618.94322,99827.14658,202275.0506,0,0,0,0,"None"
"611",2010-06-01,2010-06-01,"6",2010,"base",7600,60000,73940,20020,32463.20341,6870.000002,83708.26963,202273.1778,NA,NA,486874.650842,486874.650842,194023.20341,90578.269632,202273.1778,0,0,0,0,"None"
"612",2036-06-01,1981-06-01,"6",2036,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"613",2037-06-01,1982-06-01,"6",2037,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"614",2038-06-01,1983-06-01,"6",2038,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"615",2039-06-01,1984-06-01,"6",2039,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"616",2040-06-01,1985-06-01,"6",2040,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"617",2041-06-01,1986-06-01,"6",2041,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"618",2042-06-01,1987-06-01,"6",2042,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"619",2043-06-01,1988-06-01,"6",2043,"ww",7600.000002,60000,73940,20020,43528.90983,6870,85375.07068,202275.0506,NA,NA,499609.031112,499609.031112,205088.909832,92245.07068,202275.0506,0,0,0,0,"None"
"620",2044-06-01,1989-06-01,"6",2044,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"621",2045-06-01,1990-06-01,"6",2045,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"622",2046-06-01,1991-06-01,"6",2046,"ww",7600,60000,73940,20020,46172.54563,6870,88578.38871,202275.0506,NA,NA,505455.98494,505455.98494,207732.54563,95448.38871,202275.0506,0,0,0,0,"None"
"623",2047-06-01,1992-06-01,"6",2047,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"624",2048-06-01,1993-06-01,"6",2048,"ww",7600.000002,60000,73940,20020,48110.00001,6870,110150,202275.0506,NA,NA,528965.050612,528965.050612,209670.000012,117020,202275.0506,0,0,0,0,"None"
"625",2049-06-01,1994-06-01,"6",2049,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"626",2050-06-01,1995-06-01,"6",2050,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"627",2051-06-01,1996-06-01,"6",2051,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"628",2052-06-01,1997-06-01,"6",2052,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"629",2053-06-01,1998-06-01,"6",2053,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"630",2054-06-01,1999-06-01,"6",2054,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"631",2055-06-01,2000-06-01,"6",2055,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"632",2056-06-01,2001-06-01,"6",2056,"ww",7600,60000,73940,20020,48110,6870,101809.811,202275.0506,NA,NA,520624.8616,520624.8616,209670,108679.811,202275.0506,0,0,0,0,"None"
"633",2057-06-01,2002-06-01,"6",2057,"ww",7600.000002,60000,73940,20020,41987.00302,6870,82982.40115,202275.0506,NA,NA,495674.454772,495674.454772,203547.003022,89852.40115,202275.0506,0,0,0,0,"None"
"634",2058-06-01,2003-06-01,"6",2058,"ww",7600,60000,73940,20020,48110,6870,107275.3744,202275.0506,NA,NA,526090.425,526090.425,209670,114145.3744,202275.0506,0,0,0,0,"None"
"635",2059-06-01,2004-06-01,"6",2059,"ww",7600,60000,73940,20020,48110,6870,107634.2492,202275.0506,NA,NA,526449.2998,526449.2998,209670,114504.2492,202275.0506,0,0,0,0,"None"
"636",2060-06-01,2005-06-01,"6",2060,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"637",2061-06-01,2006-06-01,"6",2061,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"638",2062-06-01,2007-06-01,"6",2062,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"639",2063-06-01,2008-06-01,"6",2063,"ww",7600.000003,60000,73940,20020,42333.73013,6870,72075.04874,202275.0506,NA,NA,485113.829473,485113.829473,203893.730133,78945.04874,202275.0506,0,0,0,0,"None"
"640",2064-06-01,2009-06-01,"6",2064,"ww",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"641",2065-06-01,2010-06-01,"6",2065,"ww",7600,60000,73940,20020,48110,6870,97910.54411,202275.0506,NA,NA,516725.59471,516725.59471,209670,104780.54411,202275.0506,0,0,0,0,"None"
"642",2036-06-01,1981-06-01,"6",2036,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"643",2037-06-01,1982-06-01,"6",2037,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"644",2038-06-01,1983-06-01,"6",2038,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"645",2039-06-01,1984-06-01,"6",2039,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"646",2040-06-01,1985-06-01,"6",2040,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"647",2041-06-01,1986-06-01,"6",2041,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"648",2042-06-01,1987-06-01,"6",2042,"hw",7600,60000,73940,18399.71746,48110,6870,110150,202275.0506,NA,NA,527344.76806,527344.76806,208049.71746,117020,202275.0506,0,0,0,0,"None"
"649",2043-06-01,1988-06-01,"6",2043,"hw",7600.000001,60000,73940,20020,48110,6870,105749.3345,202275.0506,NA,NA,524564.385101,524564.385101,209670.000001,112619.3345,202275.0506,0,0,0,0,"None"
"650",2044-06-01,1989-06-01,"6",2044,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"651",2045-06-01,1990-06-01,"6",2045,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"652",2046-06-01,1991-06-01,"6",2046,"hw",7600,60000,73940,20020,48110,6870,102837.1244,202275.0506,NA,NA,521652.175,521652.175,209670,109707.1244,202275.0506,0,0,0,0,"None"
"653",2047-06-01,1992-06-01,"6",2047,"hw",7600,60000,73940,18399.71746,48110,6870,110150,202274.4,NA,NA,527344.11746,527344.11746,208049.71746,117020,202274.4,0,0,0,0,"None"
"654",2048-06-01,1993-06-01,"6",2048,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"655",2049-06-01,1994-06-01,"6",2049,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"656",2050-06-01,1995-06-01,"6",2050,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"657",2051-06-01,1996-06-01,"6",2051,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"658",2052-06-01,1997-06-01,"6",2052,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"659",2053-06-01,1998-06-01,"6",2053,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"660",2054-06-01,1999-06-01,"6",2054,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"661",2055-06-01,2000-06-01,"6",2055,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"662",2056-06-01,2001-06-01,"6",2056,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"663",2057-06-01,2002-06-01,"6",2057,"hw",7600.000001,60000,73940,20020,46089.2502,6870,102923.7935,202275.0506,NA,NA,519718.094301,519718.094301,207649.250201,109793.7935,202275.0506,0,0,0,0,"None"
"664",2058-06-01,2003-06-01,"6",2058,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"665",2059-06-01,2004-06-01,"6",2059,"hw",7600,60000,73940,18399.71746,48110,6870,110150,202274.9683,NA,NA,527344.68576,527344.68576,208049.71746,117020,202274.9683,0,0,0,0,"None"
"666",2060-06-01,2005-06-01,"6",2060,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"667",2061-06-01,2006-06-01,"6",2061,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"668",2062-06-01,2007-06-01,"6",2062,"hw",7600,60000,73940,19548.48024,48110,6870,110150,202275.0506,NA,NA,528493.53084,528493.53084,209198.48024,117020,202275.0506,0,0,0,0,"None"
"669",2063-06-01,2008-06-01,"6",2063,"hw",7600.000002,60000,73940,20020,48110.00001,6870,110150,202275.0506,NA,NA,528965.050612,528965.050612,209670.000012,117020,202275.0506,0,0,0,0,"None"
"670",2064-06-01,2009-06-01,"6",2064,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"671",2065-06-01,2010-06-01,"6",2065,"hw",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"672",2036-06-01,1981-06-01,"6",2036,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"673",2037-06-01,1982-06-01,"6",2037,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"674",2038-06-01,1983-06-01,"6",2038,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"675",2039-06-01,1984-06-01,"6",2039,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"676",2040-06-01,1985-06-01,"6",2040,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"677",2041-06-01,1986-06-01,"6",2041,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"678",2042-06-01,1987-06-01,"6",2042,"ct",7600,60000,73940,18540.36037,48110,6870,110150,202275.0506,NA,NA,527485.41097,527485.41097,208190.36037,117020,202275.0506,0,0,0,0,"None"
"679",2043-06-01,1988-06-01,"6",2043,"ct",7600.000003,69328.753,58853.23363,18010.45432,31356.88019,6870,53697.89202,202274.0544,NA,NA,447991.267563,447991.267563,185149.321143,60567.89202,202274.0544,0,0,0,0,"None"
"680",2044-06-01,1989-06-01,"6",2044,"ct",7600.000001,60000,73940,20020,33187.88885,6870,85634.23253,202275.0506,NA,NA,489527.171981,489527.171981,194747.888851,92504.23253,202275.0506,0,0,0,0,"None"
"681",2045-06-01,1990-06-01,"6",2045,"ct",7600,60000,73940,19843.51304,36208.38338,6870,71498.85334,202275.0506,NA,NA,478235.80036,478235.80036,197591.89642,78368.85334,202275.0506,0,0,0,0,"None"
"682",2046-06-01,1991-06-01,"6",2046,"ct",7600.000001,69246.59331,68099.88044,17669.63114,29592.94774,6870,43544.37948,202273.0893,NA,NA,444896.521411,444896.521411,192209.052631,50414.37948,202273.0893,0,0,0,0,"None"
"683",2047-06-01,1992-06-01,"6",2047,"ct",7600,60000,73940,18399.71746,34118.80509,6870,64852.16258,202273.4902,NA,NA,468054.17533,468054.17533,194058.52255,71722.16258,202273.4902,0,0,0,0,"None"
"684",2048-06-01,1993-06-01,"6",2048,"ct",7600.000002,60000,73940,20020,40636.61834,6870,110150,202275.0506,NA,NA,521491.668942,521491.668942,202196.618342,117020,202275.0506,0,0,0,0,"None"
"685",2049-06-01,1994-06-01,"6",2049,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"686",2050-06-01,1995-06-01,"6",2050,"ct",7600.000001,60000,73940,20020,46345.21797,6870,110150,202275.0506,NA,NA,527200.268571,527200.268571,207905.217971,117020,202275.0506,0,0,0,0,"None"
"687",2051-06-01,1996-06-01,"6",2051,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"688",2052-06-01,1997-06-01,"6",2052,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"689",2053-06-01,1998-06-01,"6",2053,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"690",2054-06-01,1999-06-01,"6",2054,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"691",2055-06-01,2000-06-01,"6",2055,"ct",7600,60000,73940,20020,46253.6815,6870,96384.20328,202275.0506,NA,NA,513342.93538,513342.93538,207813.6815,103254.20328,202275.0506,0,0,0,0,"None"
"692",2056-06-01,2001-06-01,"6",2056,"ct",7600.000002,68976.24564,63580.07572,19426.79781,31464.73882,6870,57232.78604,202273.84,NA,NA,457424.484032,457424.484032,191047.857992,64102.78604,202273.84,0,0,0,0,"None"
"693",2057-06-01,2002-06-01,"6",2057,"ct",7600.000003,66205.47629,51137.76588,15593.73418,22722.68256,6870,44848.68485,164997.0754,NA,NA,379975.419163,379975.419163,163259.658913,51718.68485,164997.0754,24.5808369999868,24.5808369999868,0,0,"Moderate"
"694",2058-06-01,2003-06-01,"6",2058,"ct",7600.000002,60000,73615.97547,17011.85301,33357.21789,6870,61662.25392,138699.1074,NA,NA,398816.407692,398816.407692,191585.046372,68532.25392,138699.1074,0,0,0,0,"None"
"695",2059-06-01,2004-06-01,"6",2059,"ct",7600.000002,62618.06734,62459.46192,16230.57398,30168.62238,6870,57933.11656,142164.9899,NA,NA,386044.832082,386044.832082,179076.725622,64803.11656,142164.9899,0,0,0,0,"None"
"696",2060-06-01,2005-06-01,"6",2060,"ct",7600.000001,60000,73940,20020,39737.11374,6870,110150,193961.0098,NA,NA,512278.123541,512278.123541,201297.113741,117020,193961.0098,0,0,0,0,"None"
"697",2061-06-01,2006-06-01,"6",2061,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"698",2062-06-01,2007-06-01,"6",2062,"ct",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"699",2063-06-01,2008-06-01,"6",2063,"ct",7600.000003,60000,72212.22049,20020,31545.15383,6870,53966.50655,202275.0506,NA,NA,454488.931473,454488.931473,191377.374323,60836.50655,202275.0506,0,0,0,0,"None"
"700",2064-06-01,2009-06-01,"6",2064,"ct",7600,60000,73940,20020,47752.05655,6870,110150,202275.0506,NA,NA,528607.10715,528607.10715,209312.05655,117020,202275.0506,0,0,0,0,"None"
"701",2065-06-01,2010-06-01,"6",2065,"ct",7600,60000,73940,18841.31261,39539.74538,6870,64974.9481,202274.7616,NA,NA,474040.76769,474040.76769,199921.05799,71844.9481,202274.7616,0,0,0,0,"None"
"702",2036-06-01,1981-06-01,"6",2036,"wd",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"703",2037-06-01,1982-06-01,"6",2037,"wd",7600.000001,60000,73940,20020,47903.38093,6870,86483.9614,202275.0506,NA,NA,505092.392931,505092.392931,209463.380931,93353.9614,202275.0506,0,0,0,0,"None"
"704",2038-06-01,1983-06-01,"6",2038,"wd",7600,60000,73940,20020,48110,6870,94282.02945,202275.0506,NA,NA,513097.08005,513097.08005,209670,101152.02945,202275.0506,0,0,0,0,"None"
"705",2039-06-01,1984-06-01,"6",2039,"wd",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"706",2040-06-01,1985-06-01,"6",2040,"wd",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"707",2041-06-01,1986-06-01,"6",2041,"wd",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"708",2042-06-01,1987-06-01,"6",2042,"wd",7600,60000,73940,18399.71746,48110,6870,96964.53946,202275.0506,NA,NA,514159.30752,514159.30752,208049.71746,103834.53946,202275.0506,0,0,0,0,"None"
"709",2043-06-01,1988-06-01,"6",2043,"wd",7600.000004,58190.52477,44262.23974,13384.93771,28601.46145,6870,38242.00848,202273.1591,NA,NA,399424.331254,399424.331254,152039.163674,45112.00848,202273.1591,0,0,0,0,"None"
"710",2044-06-01,1989-06-01,"6",2044,"wd",7600.000003,61763.10407,55181.02499,12594.67951,37551.73528,6870,62229.42257,168999.1961,NA,NA,412789.162523,412789.162523,174690.543853,69099.42257,168999.1961,0,0,0,0,"None"
"711",2045-06-01,1990-06-01,"6",2045,"wd",7600,60000,73516.97885,10333.06541,36967.83842,6870,48181.56843,152977.4761,NA,NA,396446.92721,396446.92721,188417.88268,55051.56843,152977.4761,0,0,0,0,"None"
"712",2046-06-01,1991-06-01,"6",2046,"wd",7600.000002,63924.79417,54011.80801,5018.864263,27561.18953,6870,26874.3719,107827.6704,NA,NA,299688.698275,299688.698275,158116.655975,33744.3719,107827.6704,80311.301725,40000,40311.301725,0,"Severe"
"713",2047-06-01,1992-06-01,"6",2047,"wd",7600,60000,73940,4588.432492,28294.61948,6870,44342.80437,106853.2256,NA,NA,332489.081942,332489.081942,174423.051972,51212.80437,106853.2256,47510.918058,40000,7510.91805799998,0,"Severe"
"714",2048-06-01,1993-06-01,"6",2048,"wd",7600.000004,60000.00003,73940,16234.3851,31091.42494,6870,100818.0977,142891.0195,NA,NA,439444.927274,439444.927274,188865.810074,107688.0977,142891.0195,0,0,0,0,"None"
"715",2049-06-01,1994-06-01,"6",2049,"wd",7600,60000,73940,20020,37203.80461,6870,103064.8588,202275.0506,NA,NA,510973.71401,510973.71401,198763.80461,109934.8588,202275.0506,0,0,0,0,"None"
"716",2050-06-01,1995-06-01,"6",2050,"wd",7600.000003,60000,73940,20020,36850.23099,6870,75625.38028,202275.0506,NA,NA,483180.661873,483180.661873,198410.230993,82495.38028,202275.0506,0,0,0,0,"None"
"717",2051-06-01,1996-06-01,"6",2051,"wd",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"718",2052-06-01,1997-06-01,"6",2052,"wd",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"719",2053-06-01,1998-06-01,"6",2053,"wd",7600,60000,73940,20020,48110,6870,100588.049,202275.0506,NA,NA,519403.0996,519403.0996,209670,107458.049,202275.0506,0,0,0,0,"None"
"720",2054-06-01,1999-06-01,"6",2054,"wd",7600,60000,73940,20020,48110,6870,109585.0313,202275.0506,NA,NA,528400.0819,528400.0819,209670,116455.0313,202275.0506,0,0,0,0,"None"
"721",2055-06-01,2000-06-01,"6",2055,"wd",7600,60000,73940,20020,44394.28074,6870,79239.97713,202275.0506,NA,NA,494339.30847,494339.30847,205954.28074,86109.97713,202275.0506,0,0,0,0,"None"
"722",2056-06-01,2001-06-01,"6",2056,"wd",7600.000004,60208.13793,45499.85647,15152.18426,36074.57692,6870,41175.52866,194748.7879,NA,NA,407329.072144,407329.072144,164534.755584,48045.52866,194748.7879,0,0,0,0,"None"
"723",2057-06-01,2002-06-01,"6",2057,"wd",6059.792895,39320.09474,32448.00369,8019.29157,20888.7176,6281.323797,29495.58676,107382.9312,NA,NA,249895.742252,249895.742252,106735.900495,35776.910557,107382.9312,130104.257748,40000,60000,30104.257748,"Extreme"
